row_id,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean,family_size,family_group,age_group,fare_log1p,fare_log1p_f4,age_z,fare_log1p_z,is_minor,sex_pclass,family_size_sq,has_family
523,0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.107178296651436,2.1071782966514356,-0.3092756154954493,-0.8828741679067219,0,male_pclass_3,1.0,0
524,1,1,female,44.0,0,1,57.9792,C,First,woman,False,B,Cherbourg,yes,False,False,44.0,False,C,Cherbourg,True,B,woman,False,2,Pequeña (2-4),Adulto (35-59),4.077184839375167,4.077184839375167,1.1196228512030022,1.151196825290122,0,female_pclass_1,4.0,1
525,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385,2.1076888046179385,-0.3092756154954493,-0.8823470582632058,0,male_pclass_3,1.0,0
526,0,3,male,40.5,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,40.5,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Adulto (35-59),2.169053700369523,2.169053700369523,0.8564047126006559,-0.8189865811572417,0,male_pclass_3,1.0,0
527,1,2,female,50.0,0,0,10.5,S,Second,woman,False,,Southampton,yes,True,False,50.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.4423470353692043,2.4423470353692043,1.5708539459498816,-0.5368057694182642,0,female_pclass_2,1.0,0
528,0,1,male,,0,0,221.7792,S,First,man,True,C,Southampton,no,True,True,40.0,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),5.406181146423973,5.406181146423973,0.8188021213717492,2.5234119827566333,0,male_pclass_1,1.0,0
529,0,3,male,39.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.188856327665703,2.188856327665703,0.743596938913936,-0.7985399740528022,0,male_pclass_3,1.0,0
530,0,2,male,23.0,2,1,11.5,S,Second,man,True,,Southampton,no,False,False,23.0,False,S,Southampton,False,Unknown,man,True,4,Pequeña (2-4),Joven (16-34),2.525728644308256,2.5257286443082556,-0.4596859804110758,-0.45071259742579334,0,male_pclass_2,16.0,1
531,1,2,female,2.0,1,1,26.0,S,Second,child,False,,Southampton,yes,False,False,2.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.295836866004329,3.295836866004329,-2.0389948120251535,0.34443948019553633,1,female_pclass_2,9.0,1
532,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385,2.1076888046179385,-0.3092756154954493,-0.8823470582632058,0,male_pclass_3,1.0,0
533,0,3,male,17.0,1,1,7.2292,C,Third,man,True,,Cherbourg,no,False,False,17.0,False,C,Cherbourg,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),2.1076888046179385,2.1076888046179385,-0.9109170751579552,-0.8823470582632058,0,male_pclass_3,9.0,1
534,1,3,female,,0,2,22.3583,C,Third,woman,False,,Cherbourg,yes,False,True,21.5,False,C,Cherbourg,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.1509523813392697,3.1509523813392697,-0.5724937540977957,0.19484336402527694,0,female_pclass_3,9.0,1
535,0,3,female,30.0,0,0,8.6625,S,Third,woman,False,,Southampton,no,True,False,30.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.2682524139135403,2.2682524139135403,0.06675029679361687,-0.7165619336211219,0,female_pclass_3,1.0,0
536,1,2,female,7.0,0,2,26.25,S,Second,child,False,,Southampton,yes,False,False,7.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.305053521109253,3.305053521109253,-1.6629688997360874,0.35395586016517105,1,female_pclass_2,9.0,1
537,0,1,male,45.0,0,0,26.55,S,First,man,True,B,Southampton,no,True,False,45.0,False,S,Southampton,True,B,man,True,1,Solo,Adulto (35-59),3.316002535598924,3.3160025355989236,1.1948280336608155,0.3652609357040262,0,male_pclass_1,1.0,0
538,1,1,female,30.0,0,0,106.425,C,First,woman,False,,Cherbourg,yes,True,False,30.0,False,C,Cherbourg,False,Unknown,woman,False,1,Solo,Joven (16-34),4.676792929661059,4.676792929661059,0.06675029679361687,1.7703041212742288,0,female_pclass_1,1.0,0
539,0,3,male,,0,0,14.5,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.740840023925201,2.740840023925201,-0.3092756154954493,-0.22860581346535835,0,male_pclass_3,1.0,0
540,1,1,female,22.0,0,2,49.5,C,First,woman,False,B,Cherbourg,yes,False,False,22.0,False,C,Cherbourg,True,B,woman,False,3,Pequeña (2-4),Joven (16-34),3.9219733362813134,3.9219733362813143,-0.534891162868889,0.9909378569025423,0,female_pclass_1,9.0,1
541,1,1,female,36.0,0,2,71.0,S,First,woman,False,B,Southampton,yes,False,False,36.0,False,S,Southampton,True,B,woman,False,3,Pequeña (2-4),Adulto (35-59),4.276666119016055,4.276666119016055,0.5179813915404963,1.3571652197109432,0,female_pclass_1,9.0,1
542,0,3,female,9.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,9.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062,3.4742929367327062,-1.512558534820461,0.5286989276421438,1,female_pclass_3,49.0,1
543,0,3,female,11.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,11.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062,3.4742929367327062,-1.3621481699048346,0.5286989276421438,1,female_pclass_3,49.0,1
544,1,2,male,32.0,1,0,26.0,S,Second,man,True,,Southampton,yes,False,False,32.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.295836866004329,3.295836866004329,0.21716066170924334,0.34443948019553633,0,male_pclass_2,4.0,1
545,0,1,male,50.0,1,0,106.425,C,First,man,True,C,Cherbourg,no,False,False,50.0,False,C,Cherbourg,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),4.676792929661059,4.676792929661059,1.5708539459498816,1.7703041212742288,0,male_pclass_1,4.0,1
546,0,1,male,64.0,0,0,26.0,S,First,man,True,,Southampton,no,True,False,64.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),3.295836866004329,3.295836866004329,2.623726500359267,0.34443948019553633,0,male_pclass_1,1.0,0
547,1,2,female,19.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,19.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.295836866004329,3.295836866004329,-0.7605067102423287,0.34443948019553633,0,female_pclass_2,4.0,1
548,1,2,male,,0,0,13.8625,C,Second,man,True,,Cherbourg,yes,True,True,30.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.6988412620169004,2.6988412620169004,0.06675029679361687,-0.2719703716509068,0,male_pclass_2,1.0,0
549,0,3,male,33.0,1,1,20.525,S,Third,man,True,,Southampton,no,False,False,33.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.0692150503137943,3.0692150503137943,0.2923658441670566,0.11044794172866997,0,male_pclass_3,9.0,1
550,1,2,male,8.0,1,1,36.75,S,Second,child,False,,Southampton,yes,False,False,8.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.6309854756950335,3.6309854756950335,-1.5877637172782744,0.690487095062628,1,male_pclass_2,9.0,1
551,1,1,male,17.0,0,2,110.8833,C,First,man,True,C,Cherbourg,yes,False,False,17.0,False,C,Cherbourg,True,C,man,True,3,Pequeña (2-4),Joven (16-34),4.717456363787216,4.717456363787216,-0.9109170751579552,1.8122899269281674,0,male_pclass_1,9.0,1
552,0,2,male,27.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),3.295836866004329,3.295836866004329,-0.15886525057982284,0.34443948019553633,0,male_pclass_2,1.0,0
553,0,3,male,,0,0,7.8292,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.17806441028492,2.17806441028492,-0.3092756154954493,-0.8096828436977311,0,male_pclass_3,1.0,0
554,1,3,male,22.0,0,0,7.225,C,Third,man,True,,Cherbourg,yes,True,False,22.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.107178296651436,2.1071782966514356,-0.534891162868889,-0.8828741679067219,0,male_pclass_3,1.0,0
555,1,3,female,22.0,0,0,7.775,S,Third,woman,False,,Southampton,yes,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1719067693519296,2.1719067693519296,-0.534891162868889,-0.8160407306065735,0,female_pclass_3,1.0,0
556,0,1,male,62.0,0,0,26.55,S,First,man,True,,Southampton,no,True,False,62.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),3.316002535598924,3.3160025355989236,2.4733161354436404,0.3652609357040262,0,male_pclass_1,1.0,0
557,1,1,female,48.0,1,0,39.6,C,First,woman,False,A,Cherbourg,yes,False,False,48.0,False,C,Cherbourg,True,A,woman,False,2,Pequeña (2-4),Adulto (35-59),3.703768066607687,3.703768066607687,1.420443581034255,0.7656365698356681,0,female_pclass_1,4.0,1
558,0,1,male,,0,0,227.525,C,First,man,True,,Cherbourg,no,True,True,40.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),5.4316456135398825,5.4316456135398825,0.8188021213717492,2.5497045522452977,0,male_pclass_1,1.0,0
559,1,1,female,39.0,1,1,79.65,S,First,woman,False,E,Southampton,yes,False,False,39.0,False,S,Southampton,True,E,woman,False,3,Pequeña (2-4),Adulto (35-59),4.390118804571218,4.390118804571218,0.743596938913936,1.474307377253717,0,female_pclass_1,9.0,1
560,1,3,female,36.0,1,0,17.4,S,Third,woman,False,,Southampton,yes,False,False,36.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),2.91235066461494,2.91235066461494,0.5179813915404963,-0.051517660870055736,0,female_pclass_3,4.0,1
561,0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.3092756154954493,-0.8189865811572417,0,male_pclass_3,1.0,0
562,0,3,male,40.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,40.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.1855792552411137,2.1855792552411137,0.8188021213717492,-0.801923616602662,0,male_pclass_3,1.0,0
563,0,2,male,28.0,0,0,13.5,S,Second,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6741486494265287,2.6741486494265287,-0.0836600681220096,-0.2974659859684507,0,male_pclass_2,1.0,0
564,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.3092756154954493,-0.7841792430073969,0,male_pclass_3,1.0,0
565,0,3,female,,0,0,8.05,S,Third,woman,False,,Southampton,no,True,True,21.5,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.5724937540977957,-0.7841792430073969,0,female_pclass_3,1.0,0
566,0,3,male,24.0,2,0,24.15,S,Third,man,True,,Southampton,no,False,False,24.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.224857896545748,3.224857896545748,-0.38448079795326257,0.27115228049766626,0,male_pclass_3,9.0,1
567,0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.7605067102423287,-0.801923616602662,0,male_pclass_3,1.0,0
568,0,3,female,29.0,0,4,21.075,S,Third,woman,False,,Southampton,no,False,False,29.0,False,S,Southampton,False,Unknown,woman,False,5,Grande (5+),Joven (16-34),3.0944457464900235,3.0944457464900235,-0.00845488566419637,0.13649913806595412,0,female_pclass_3,25.0,1
569,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385,2.1076888046179385,-0.3092756154954493,-0.8823470582632058,0,male_pclass_3,1.0,0
570,1,3,male,32.0,0,0,7.8542,S,Third,man,True,,Southampton,yes,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.180891922715322,2.180891922715322,0.21716066170924334,-0.8067633807960332,0,male_pclass_3,1.0,0
571,1,2,male,62.0,0,0,10.5,S,Second,man,True,,Southampton,yes,True,False,62.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),2.4423470353692043,2.4423470353692043,2.4733161354436404,-0.5368057694182642,0,male_pclass_2,1.0,0
572,1,1,female,53.0,2,0,51.4792,S,First,woman,False,C,Southampton,yes,False,False,53.0,False,S,Southampton,True,C,woman,False,3,Pequeña (2-4),Adulto (35-59),3.960416900617205,3.960416900617205,1.7964694933233212,1.0306316027835165,0,female_pclass_1,9.0,1
573,1,1,male,36.0,0,0,26.3875,S,First,man,True,E,Southampton,yes,True,False,36.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3100867049215847,3.3100867049215847,0.5179813915404963,0.3591527227004278,0,male_pclass_1,1.0,0
574,1,3,female,,0,0,7.75,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.5724937540977957,-0.8189865811572417,0,female_pclass_3,1.0,0
575,0,3,male,16.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.9861222576157684,-0.7841792430073969,0,male_pclass_3,1.0,0
576,0,3,male,19.0,0,0,14.5,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.740840023925201,2.740840023925201,-0.7605067102423287,-0.22860581346535835,0,male_pclass_3,1.0,0
577,1,2,female,34.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,34.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,0.3675710266248698,-0.33369847260903374,0,female_pclass_2,1.0,0
578,1,1,female,39.0,1,0,55.9,S,First,woman,False,E,Southampton,yes,False,False,39.0,False,S,Southampton,True,E,woman,False,2,Pequeña (2-4),Adulto (35-59),4.041295341132285,4.041295341132285,0.743596938913936,1.1141402035210883,0,female_pclass_1,4.0,1
579,0,3,female,,1,0,14.4583,C,Third,woman,False,,Cherbourg,no,False,True,21.5,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.738146075922933,2.738146075922933,-0.5724937540977957,-0.23138736843472302,0,female_pclass_3,4.0,1
580,1,3,male,32.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703,2.188856327665703,0.21716066170924334,-0.7985399740528022,0,male_pclass_3,1.0,0
581,1,2,female,25.0,1,1,30.0,S,Second,woman,False,,Southampton,yes,False,False,25.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.4339872044851463,3.4339872044851463,-0.3092756154954493,0.4870824563024252,0,female_pclass_2,9.0,1
582,1,1,female,39.0,1,1,110.8833,C,First,woman,False,C,Cherbourg,yes,False,False,39.0,False,C,Cherbourg,True,C,woman,False,3,Pequeña (2-4),Adulto (35-59),4.717456363787216,4.717456363787216,0.743596938913936,1.8122899269281674,0,female_pclass_1,9.0,1
583,0,2,male,54.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,54.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.295836866004329,3.295836866004329,1.8716746757811344,0.34443948019553633,0,male_pclass_2,1.0,0
584,0,1,male,36.0,0,0,40.125,C,First,man,True,A,Cherbourg,no,True,False,36.0,False,C,Cherbourg,True,A,man,True,1,Solo,Adulto (35-59),3.716616209085536,3.716616209085536,0.5179813915404963,0.7789025328484203,0,male_pclass_1,1.0,0
585,0,3,male,,0,0,8.7125,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.2734137156937657,2.2734137156937657,-0.3092756154954493,-0.7112327867322102,0,male_pclass_3,1.0,0
586,1,1,female,18.0,0,2,79.65,S,First,woman,False,E,Southampton,yes,False,False,18.0,False,S,Southampton,True,E,woman,False,3,Pequeña (2-4),Joven (16-34),4.390118804571218,4.390118804571218,-0.8357118927001419,1.474307377253717,0,female_pclass_1,9.0,1
587,0,2,male,47.0,0,0,15.0,S,Second,man,True,,Southampton,no,True,False,47.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.772588722239781,2.772588722239781,1.3452383985764418,-0.1958246500971605,0,male_pclass_2,1.0,0
588,1,1,male,60.0,1,1,79.2,C,First,man,True,B,Cherbourg,yes,False,False,60.0,False,C,Cherbourg,True,B,man,True,3,Pequeña (2-4),Mayor (60+),4.384523514872469,4.384523514872469,2.322905770528014,1.4685301291949249,0,male_pclass_1,9.0,1
589,0,3,male,22.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.534891162868889,-0.7841792430073969,0,male_pclass_3,1.0,0
590,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.3092756154954493,-0.7841792430073969,0,male_pclass_3,1.0,0
591,0,3,male,35.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,False,35.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.094945728215801,2.094945728215801,0.44277620908268306,-0.8955045384601201,0,male_pclass_3,1.0,0
592,1,1,female,52.0,1,0,78.2667,C,First,woman,False,D,Cherbourg,yes,False,False,52.0,False,C,Cherbourg,True,D,woman,False,2,Pequeña (2-4),Adulto (35-59),4.37281811610993,4.37281811610993,1.721264310865508,1.4564440718289615,0,female_pclass_1,4.0,1
593,0,3,male,47.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,47.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.110213200346589,2.1102132003465894,1.3452383985764418,-0.879740569393428,0,male_pclass_3,1.0,0
594,0,3,female,,0,2,7.75,Q,Third,woman,False,,Queenstown,no,False,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),2.169053700369523,2.169053700369523,-0.5724937540977957,-0.8189865811572417,0,female_pclass_3,9.0,1
595,0,2,male,37.0,1,0,26.0,S,Second,man,True,,Southampton,no,False,False,37.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Adulto (35-59),3.295836866004329,3.295836866004329,0.5931865739983095,0.34443948019553633,0,male_pclass_2,4.0,1
596,0,3,male,36.0,1,1,24.15,S,Third,man,True,,Southampton,no,False,False,36.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Adulto (35-59),3.224857896545748,3.224857896545748,0.5179813915404963,0.27115228049766626,0,male_pclass_3,9.0,1
597,1,2,female,,0,0,33.0,S,Second,woman,False,,Southampton,yes,True,True,28.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),3.5263605246161616,3.5263605246161616,-0.0836600681220096,0.582459749194053,0,female_pclass_2,1.0,0
598,0,3,male,49.0,0,0,0.0,S,Third,man,True,,Southampton,no,True,False,49.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),0.0,0.0,1.4956487634920683,-3.0585777291682943,0,male_pclass_3,1.0,0
599,0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.107178296651436,2.1071782966514356,-0.3092756154954493,-0.8828741679067219,0,male_pclass_3,1.0,0
600,1,1,male,49.0,1,0,56.9292,C,First,man,True,A,Cherbourg,yes,False,False,49.0,False,C,Cherbourg,True,A,man,True,2,Pequeña (2-4),Adulto (35-59),4.0592215752427645,4.0592215752427645,1.4956487634920683,1.1326493972880127,0,male_pclass_1,4.0,1
601,1,2,female,24.0,2,1,27.0,S,Second,woman,False,,Southampton,yes,False,False,24.0,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.332204510175204,3.332204510175204,-0.38448079795326257,0.3819897971587498,0,female_pclass_2,16.0,1
602,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.3092756154954493,-0.801923616602662,0,male_pclass_3,1.0,0
603,0,1,male,,0,0,42.4,S,First,man,True,,Southampton,no,True,True,40.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.770459441106359,3.770459441106359,0.8188021213717492,0.8344967423387604,0,male_pclass_1,1.0,0
604,0,3,male,44.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,44.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2027647577118348,2.2027647577118348,1.1196228512030022,-0.7841792430073969,0,male_pclass_3,1.0,0
